student_id,name,skills
8392,Student8392,websocket langchain
8393,Student8393,supervised learning in-app payments
8394,Student8394,switching raspberry pi
8395,Student8395,leadership javascript
8396,Student8396,asp.net storage management
8397,Student8397,frontend postman
8398,Student8398,iot swift
8399,Student8399,react software engineering
8400,Student8400,c dart
8401,Student8401,react native cron jobs
8402,Student8402,cryptography data
8403,Student8403,firebase s3
8404,Student8404,scikit-learn code review
8405,Student8405,flask lua
8406,Student8406,github actions data pipelines
8407,Student8407,feature engineering javascript
8408,Student8408,infrastructure as code autocad
8409,Student8409,terraform redux
8410,Student8410,swift cypress
8411,Student8411,fastapi supervised learning
8412,Student8412,cross-browser testing firebase
8413,Student8413,team collaboration switching
8414,Student8414,ai ethics ruby
8415,Student8415,mobile testing information security
8416,Student8416,ci/cd dhcp
8417,Student8417,webpack spring boot
8418,Student8418,miro html
8419,Student8419,android studio ddos protection
8420,Student8420,transfer learning research
8421,Student8421,java research
8422,Student8422,webpack mechanical design
8423,Student8423,descriptive analytics c++
8424,Student8424,clustering sonarqube
8425,Student8425,switching autoML
8426,Student8426,signal processing power bi
8427,Student8427,bdd lambda
8428,Student8428,r api integration
8429,Student8429,bdd release management
8430,Student8430,load balancing sonarqube
8431,Student8431,nextjs javascript
8432,Student8432,backend network security
8433,Student8433,information security data governance
8434,Student8434,version control virtualization
8435,Student8435,tensorflow scala
8436,Student8436,software architecture html
8437,Student8437,apache spark nlp
8438,Student8438,java autoscaling
8439,Student8439,data analysis verilog
8440,Student8440,perl centos
8441,Student8441,javascript data governance
8442,Student8442,kanban reinforcement learning
8443,Student8443,langchain fastapi
8444,Student8444,langchain neural networks
8445,Student8445,virtualization research
8446,Student8446,verilog django
8447,Student8447,spring boot sql
8448,Student8448,nestjs fastapi
8449,Student8449,trello scada
8450,Student8450,excel mobile ui
8451,Student8451,confluence java
8452,Student8452,excel cad modeling
8453,Student8453,typescript app store
8454,Student8454,agile typescript
8455,Student8455,php javascript
8456,Student8456,openai api incident response
8457,Student8457,automation vector databases
8458,Student8458,penetration testing raspberry pi
8459,Student8459,firebase s3
8460,Student8460,feature engineering cybersecurity
8461,Student8461,switching monitoring
8462,Student8462,data modeling virtualization
8463,Student8463,asp.net bash scripting
8464,Student8464,go powershell
8465,Student8465,websocket ethical hacking
8466,Student8466,software engineering nodejs
8467,Student8467,cloud architecture webpack
8468,Student8468,devops virtualization
8469,Student8469,scrum anomaly detection
8470,Student8470,system administration app store
8471,Student8471,business intelligence microservices
8472,Student8472,vue serverless
8473,Student8473,python data
8474,Student8474,clustering nextjs
8475,Student8475,github actions php
8476,Student8476,integration testing hadoop
8477,Student8477,speech recognition verilog
8478,Student8478,html application security
8479,Student8479,descriptive analytics keras
8480,Student8480,mocha ips
8481,Student8481,redux ubuntu
8482,Student8482,javascript data labeling
8483,Student8483,svelte tcp/ip
8484,Student8484,ai ethics virtualbox
8485,Student8485,data wrangling forensics
8486,Student8486,nodejs pycharm
8487,Student8487,deep learning time series analysis
8488,Student8488,kubernetes predictive analytics
8489,Student8489,monitoring data mining
8490,Student8490,shell scripting llm
8491,Student8491,arduino mlops
8492,Student8492,iot vue
8493,Student8493,ci/cd sonarqube
8494,Student8494,xcode classification
8495,Student8495,kotlin deep learning
8496,Student8496,perl helm
8497,Student8497,deep learning performance optimization
8498,Student8498,encryption pandas
8499,Student8499,innovation jenkins
8500,Student8500,asp.net go
8501,Student8501,ids pytorch
8502,Student8502,github actions oop
8503,Student8503,django classification
8504,Student8504,integration testing model optimization
8505,Student8505,clustering data pipelines
8506,Student8506,dotnet jira
8507,Student8507,ips matlab
8508,Student8508,arduino innovation
8509,Student8509,dotnet android studio
8510,Student8510,logging mechanical design
8511,Student8511,pytorch documentation
8512,Student8512,vmware sql
8513,Student8513,swift zero trust
8514,Student8514,supervised learning file systems
8515,Student8515,recommendation systems descriptive analytics
8516,Student8516,scada cron jobs
8517,Student8517,jest cryptography
8518,Student8518,devops version control
8519,Student8519,logging pandas
8520,Student8520,simulation tcp/ip
8521,Student8521,windows server grafana
8522,Student8522,unsupervised learning seaborn
8523,Student8523,postman electronics
8524,Student8524,java api integration
8525,Student8525,vite typescript
8526,Student8526,lua webpack
8527,Student8527,recommendation systems system monitoring
8528,Student8528,release management xcode
8529,Student8529,gcp snowflake
8530,Student8530,business intelligence storage management
8531,Student8531,autoML oop
8532,Student8532,gitops probability
8533,Student8533,splunk vulnerability scanning
8534,Student8534,splunk soc
8535,Student8535,redux metasploit
8536,Student8536,jenkins system monitoring
8537,Student8537,encryption dns
8538,Student8538,virtualization kanban
8539,Student8539,flutter sass
8540,Student8540,terraform jest
8541,Student8541,recommendation systems kotlin
8542,Student8542,application security load balancing
8543,Student8543,pycharm vulnerability scanning
8544,Student8544,release management nextjs
8545,Student8545,dart shell scripting
8546,Student8546,scada deep learning
8547,Student8547,rust flutter
8548,Student8548,model optimization ids
8549,Student8549,presentation c
8550,Student8550,project management statistics
8551,Student8551,cross-browser testing deep learning
8552,Student8552,incident response lambda
8553,Student8553,penetration testing express
8554,Student8554,android studio pair programming
8555,Student8555,load balancing artifact registry
8556,Student8556,notion docker
8557,Student8557,splunk speech recognition
8558,Student8558,ddos protection logging
8559,Student8559,ec2 team collaboration
8560,Student8560,iot deep learning
8561,Student8561,vpn webpack
8562,Student8562,seaborn system design
8563,Student8563,go proxmox
8564,Student8564,visual studio typescript
8565,Student8565,scrum regression
8566,Student8566,ansible ux
8567,Student8567,vite centos
8568,Student8568,eclipse play store
8569,Student8569,cross-browser testing full stack
8570,Student8570,vite grafana
8571,Student8571,software engineering webpack
8572,Student8572,design patterns gitlab ci
8573,Student8573,ethical hacking tableau
8574,Student8574,etl bash
8575,Student8575,generative ai data analysis
8576,Student8576,forensics ansible
8577,Student8577,laravel react native
8578,Student8578,ai fastapi
8579,Student8579,ec2 seaborn
8580,Student8580,data lakehouse php
8581,Student8581,powershell javascript
8582,Student8582,pycharm model deployment
8583,Student8583,datadog ec2
8584,Student8584,infrastructure as code virtualization
8585,Student8585,play store sql
8586,Student8586,pytorch cryptography
8587,Student8587,kafka splunk
8588,Student8588,numpy data pipelines
8589,Student8589,cron jobs ethical hacking
8590,Student8590,tensorflow centos
8591,Student8591,swift nlp
8592,Student8592,python hadoop
8593,Student8593,c++ generative ai
8594,Student8594,c play store
8595,Student8595,verilog dart
8596,Student8596,sql ips
8597,Student8597,java data governance
8598,Student8598,data labeling asp.net
8599,Student8599,sql encryption
8600,Student8600,intellij project management
8601,Student8601,nmap excel
8602,Student8602,software architecture power bi
8603,Student8603,sql notion
8604,Student8604,speech recognition incident response
8605,Student8605,prometheus data governance
8606,Student8606,github kanban
8607,Student8607,information security reinforcement learning
8608,Student8608,mobile testing ips
8609,Student8609,docker desktop nodejs
8610,Student8610,switching shell scripting
8611,Student8611,kotlin security
8612,Student8612,dhcp azure
8613,Student8613,data mining design
8614,Student8614,huggingface html
8615,Student8615,aws flask
8616,Student8616,simulation data modeling
8617,Student8617,data mining vhdl
8618,Student8618,ips zero trust
8619,Student8619,typescript data warehousing
8620,Student8620,c# web performance
8621,Student8621,seaborn mechanical design
8622,Student8622,visual studio data
8623,Student8623,automation nosql
8624,Student8624,gitlab ci data
8625,Student8625,data lakes helm
8626,Student8626,haskell accessibility
8627,Student8627,mobile security etl
8628,Student8628,raspberry pi network architecture
8629,Student8629,django openai api
8630,Student8630,nmap elasticsearch
8631,Student8631,ids mocha
8632,Student8632,api bootstrap
8633,Student8633,github actions c++
8634,Student8634,version control bash scripting
8635,Student8635,jest unit testing
8636,Student8636,ethical hacking cybersecurity
8637,Student8637,cloud bash
8638,Student8638,version control windows server
8639,Student8639,macos system monitoring
8640,Student8640,vscode functional programming
8641,Student8641,r bitbucket
8642,Student8642,dns cloudfront
8643,Student8643,vector databases eclipse
8644,Student8644,asp.net verilog
8645,Student8645,zero trust matlab
8646,Student8646,redux ethical hacking
8647,Student8647,nodejs process management
8648,Student8648,gitops git
8649,Student8649,simulation angular
8650,Student8650,keras design patterns
8651,Student8651,design patterns s3
8652,Student8652,datadog time series analysis
8653,Student8653,encryption statistics
8654,Student8654,websocket bash scripting
8655,Student8655,data mining openai api
8656,Student8656,autoscaling autocad
8657,Student8657,confluence model evaluation
8658,Student8658,tensorflow scala
8659,Student8659,monitoring bdd
8660,Student8660,angular network architecture
8661,Student8661,terraform windows server
8662,Student8662,web security route53
8663,Student8663,speech recognition perl
8664,Student8664,full stack babel
8665,Student8665,data analysis pandas
8666,Student8666,php laravel
8667,Student8667,pytorch information security
8668,Student8668,design patterns web performance
8669,Student8669,system design shell scripting
8670,Student8670,scala babel
8671,Student8671,web security proxy servers
8672,Student8672,business intelligence feature engineering
8673,Student8673,kanban grafana
8674,Student8674,oop leadership
8675,Student8675,firebase helm
8676,Student8676,java hadoop
8677,Student8677,accessibility tensorflow
8678,Student8678,ethical hacking switching
8679,Student8679,ddos protection mobile ui
8680,Student8680,computer vision go
8681,Student8681,powershell api
8682,Student8682,macos automation
8683,Student8683,simulation docker
8684,Student8684,confluence ci/cd
8685,Student8685,release management system design
8686,Student8686,vpn routing
8687,Student8687,recommendation systems classification
8688,Student8688,scala reinforcement learning
8689,Student8689,python predictive modeling
8690,Student8690,tcp/ip prometheus
8691,Student8691,c software architecture
8692,Student8692,matlab process management
8693,Student8693,kotlin route53
8694,Student8694,innovation bash scripting
8695,Student8695,critical thinking ruby
8696,Student8696,nextjs lambda
8697,Student8697,speech recognition jenkins
8698,Student8698,model optimization tailwind
8699,Student8699,system monitoring tableau
8700,Student8700,ai ethics data preprocessing
8701,Student8701,etl application security
8702,Student8702,terraform switching
8703,Student8703,bdd ai ethics
8704,Student8704,dimensionality reduction nextjs
8705,Student8705,critical thinking autoscaling
8706,Student8706,zero trust wireshark
8707,Student8707,hadoop vue
8708,Student8708,swift ux
8709,Student8709,soc machine learning
8710,Student8710,scada predictive analytics
8711,Student8711,app store deep learning
8712,Student8712,push notifications system administration
8713,Student8713,etl gitkraken
8714,Student8714,system design model optimization
8715,Student8715,numpy c#
8716,Student8716,logging data lakehouse
8717,Student8717,leadership embedded systems
8718,Student8718,raspberry pi vscode
8719,Student8719,information security snowflake
8720,Student8720,routing model evaluation
8721,Student8721,rust accessibility
8722,Student8722,react native switching
8723,Student8723,electronics agile
8724,Student8724,java (android) s3
8725,Student8725,r javascript
8726,Student8726,system design chatbot
8727,Student8727,innovation elasticsearch
8728,Student8728,infrastructure as code trello
8729,Student8729,sonarqube bash scripting
8730,Student8730,github flask
8731,Student8731,devops route53
8732,Student8732,terraform automation
8733,Student8733,software engineering electronics
8734,Student8734,vector databases data governance
8735,Student8735,dotnet ai ethics
8736,Student8736,javascript nmap
8737,Student8737,ec2 statistics
8738,Student8738,android studio kotlin
8739,Student8739,cryptography model evaluation
8740,Student8740,industrial automation elasticsearch
8741,Student8741,centos load balancing
8742,Student8742,microservices javascript
8743,Student8743,backend react native
8744,Student8744,test automation nmap
8745,Student8745,big data robotics
8746,Student8746,information security snowflake
8747,Student8747,incident response data modeling
8748,Student8748,frontend data visualization
8749,Student8749,python laravel
8750,Student8750,api integration dart
8751,Student8751,dotnet regression
8752,Student8752,jira api
8753,Student8753,pandas huggingface
8754,Student8754,cloudfront classification
8755,Student8755,predictive modeling design patterns
8756,Student8756,hyperparameter tuning java (android)
8757,Student8757,kubernetes html
8758,Student8758,rust speech recognition
8759,Student8759,signal processing devops
8760,Student8760,scrum apache spark
8761,Student8761,c# xcode
8762,Student8762,functional programming documentation
8763,Student8763,integration testing graphql
8764,Student8764,wireshark spring boot
8765,Student8765,siem autoML
8766,Student8766,proxmox linux
8767,Student8767,load balancing bash scripting
8768,Student8768,vpc anomaly detection
8769,Student8769,sql information security
8770,Student8770,oop push notifications
8771,Student8771,matlab predictive analytics
8772,Student8772,infrastructure as code oop
8773,Student8773,docker desktop c#
8774,Student8774,ethical hacking network architecture
8775,Student8775,probability cybersecurity
8776,Student8776,metasploit robotics
8777,Student8777,software architecture virtualbox
8778,Student8778,confluence selenium
8779,Student8779,arduino process management
8780,Student8780,rust gitlab
8781,Student8781,chatbot debugging
8782,Student8782,switching c#
8783,Student8783,pair programming pandas
8784,Student8784,statistics accessibility
8785,Student8785,penetration testing data mining
8786,Student8786,autoscaling cybersecurity
8787,Student8787,data pipelines bitbucket
8788,Student8788,project management powershell
8789,Student8789,ai application security
8790,Student8790,embedded systems hyperparameter tuning
8791,Student8791,push notifications verilog
8792,Student8792,selenium xcode
8793,Student8793,leadership devops
8794,Student8794,tensorflow machine learning
8795,Student8795,javascript system design
8796,Student8796,data warehousing java (android)
8797,Student8797,deep learning tls
8798,Student8798,mobile security data wrangling
8799,Student8799,logging react
8800,Student8800,nestjs machine learning
8801,Student8801,control systems c#
8802,Student8802,arduino bootstrap
8803,Student8803,pandas model deployment
8804,Student8804,cloudfront dhcp
8805,Student8805,autocad sass
8806,Student8806,routing typescript
8807,Student8807,test automation cad modeling
8808,Student8808,cloud data visualization
8809,Student8809,confluence r
8810,Student8810,r design patterns
8811,Student8811,etl django
8812,Student8812,swift aws
8813,Student8813,vector databases langchain
8814,Student8814,unit testing webpack
8815,Student8815,css mocha
8816,Student8816,cloud architecture forensics
8817,Student8817,siem angular
8818,Student8818,android studio test automation
8819,Student8819,process management apache spark
8820,Student8820,signal processing communication systems
8821,Student8821,data modeling bash scripting
8822,Student8822,web performance helm
8823,Student8823,huggingface cloud storage
8824,Student8824,communication systems infrastructure as code
8825,Student8825,miro unsupervised learning
8826,Student8826,linux google cloud
8827,Student8827,network architecture routing
8828,Student8828,communication systems mlops
8829,Student8829,switching prometheus
8830,Student8830,react proxmox
8831,Student8831,nextjs predictive analytics
8832,Student8832,classification swift
8833,Student8833,angular babel
8834,Student8834,gitlab ci oop
8835,Student8835,vhdl tdd
8836,Student8836,s3 switching
8837,Student8837,api integration in-app payments
8838,Student8838,firewall hyperparameter tuning
8839,Student8839,sql datadog
8840,Student8840,bootstrap tableau
8841,Student8841,siem solidworks
8842,Student8842,xcode data visualization
8843,Student8843,gitops kafka
8844,Student8844,bitbucket php
8845,Student8845,mechanical design anomaly detection
8846,Student8846,plc cypress
8847,Student8847,intellij kubernetes
8848,Student8848,push notifications macos
8849,Student8849,business intelligence c#
8850,Student8850,pycharm data wrangling
8851,Student8851,matlab infrastructure as code
8852,Student8852,intellij infrastructure as code
8853,Student8853,c++ responsive design
8854,Student8854,integration testing terraform
8855,Student8855,ssl mechanical design
8856,Student8856,linux dotnet
8857,Student8857,android studio redux
8858,Student8858,php html
8859,Student8859,ubuntu docker desktop
8860,Student8860,web performance aws
8861,Student8861,sass route53
8862,Student8862,data mining database
8863,Student8863,file systems apache spark
8864,Student8864,unit testing cloud
8865,Student8865,s3 business intelligence
8866,Student8866,typescript time series analysis
8867,Student8867,linux push notifications
8868,Student8868,visual studio regression
8869,Student8869,probability ec2
8870,Student8870,autoscaling apache spark
8871,Student8871,automation github
8872,Student8872,ssl proxmox
8873,Student8873,monday scrum
8874,Student8874,github full stack
8875,Student8875,switching electronics
8876,Student8876,dns data wrangling
8877,Student8877,apache spark flutter
8878,Student8878,automation excel
8879,Student8879,presentation image processing
8880,Student8880,version control react native
8881,Student8881,big data bootstrap
8882,Student8882,zero trust terraform
8883,Student8883,software engineering data visualization
8884,Student8884,project management load balancing
8885,Student8885,data visualization autocad
8886,Student8886,data unsupervised learning
8887,Student8887,llm forensics
8888,Student8888,raspberry pi design
8889,Student8889,bdd penetration testing
8890,Student8890,html data warehousing
8891,Student8891,mobile testing s3
8892,Student8892,process management express
8893,Student8893,leadership pandas
8894,Student8894,predictive modeling reinforcement learning
8895,Student8895,data labeling mocha
8896,Student8896,babel docker desktop
8897,Student8897,llm virtualization
8898,Student8898,scala tls
8899,Student8899,kubernetes macos
8900,Student8900,kubernetes business intelligence
8901,Student8901,bash regression
8902,Student8902,monitoring devops
8903,Student8903,docker desktop vector databases
8904,Student8904,simulation numpy
8905,Student8905,pair programming project management
8906,Student8906,macos svelte
8907,Student8907,software engineering dhcp
8908,Student8908,database innovation
8909,Student8909,dimensionality reduction docker
8910,Student8910,ids vmware
8911,Student8911,bash scripting firebase
8912,Student8912,feature engineering penetration testing
8913,Student8913,terraform nosql
8914,Student8914,dotnet cad modeling
8915,Student8915,tcp/ip backend
8916,Student8916,android studio slack
8917,Student8917,model optimization app store
8918,Student8918,laravel data lakes
8919,Student8919,tls azure
8920,Student8920,full stack cloud storage
8921,Student8921,dns miro
8922,Student8922,c system administration
8923,Student8923,data preprocessing machine learning
8924,Student8924,bash gcp
8925,Student8925,apache spark nodejs
8926,Student8926,keras cloud storage
8927,Student8927,data analysis data preprocessing
8928,Student8928,grafana time series analysis
8929,Student8929,serverless solidworks
8930,Student8930,in-app payments bash
8931,Student8931,react nlp
8932,Student8932,cypress ux
8933,Student8933,etl model optimization
8934,Student8934,recommendation systems css
8935,Student8935,powershell scrum
8936,Student8936,documentation anomaly detection
8937,Student8937,network architecture excel
8938,Student8938,typescript huggingface
8939,Student8939,pytorch tableau
8940,Student8940,s3 fastapi
8941,Student8941,bdd ai
8942,Student8942,webpack css
8943,Student8943,scala postman
8944,Student8944,huggingface babel
8945,Student8945,generative ai bitbucket
8946,Student8946,asp.net solidworks
8947,Student8947,graphql monitoring
8948,Student8948,data visualization api integration
8949,Student8949,gitkraken software engineering
8950,Student8950,rust kotlin
8951,Student8951,play store r
8952,Student8952,data modeling computer vision
8953,Student8953,nodejs autoML
8954,Student8954,serverless django
8955,Student8955,data mechanical design
8956,Student8956,switching virtualization
8957,Student8957,unsupervised learning test automation
8958,Student8958,dotnet agile
8959,Student8959,php websocket
8960,Student8960,django mobile ui
8961,Student8961,data analysis ssl
8962,Student8962,java web performance
8963,Student8963,spring boot api integration
8964,Student8964,shell scripting push notifications
8965,Student8965,software architecture chatbot
8966,Student8966,database mobile ui
8967,Student8967,software architecture data lakehouse
8968,Student8968,gitkraken cybersecurity
8969,Student8969,swift python
8970,Student8970,metasploit cross-browser testing
8971,Student8971,grafana autoscaling
8972,Student8972,sonarqube pair programming
8973,Student8973,ids kotlin
8974,Student8974,css automation
8975,Student8975,generative ai nestjs
8976,Student8976,app store reinforcement learning
8977,Student8977,kotlin react
8978,Student8978,postman design patterns
8979,Student8979,helm database
8980,Student8980,s3 rust
8981,Student8981,java (android) data analysis
8982,Student8982,unsupervised learning vscode
8983,Student8983,mobile security macos
8984,Student8984,dns mlops
8985,Student8985,in-app payments fastapi
8986,Student8986,play store android studio
8987,Student8987,grafana recommendation systems
8988,Student8988,matlab c
8989,Student8989,macos elasticsearch
8990,Student8990,simulation javascript
8991,Student8991,azure proxmox
8992,Student8992,data mining grafana
8993,Student8993,devops proxy servers
8994,Student8994,virtualbox software engineering
8995,Student8995,sql python
8996,Student8996,typescript ai ethics
8997,Student8997,data labeling css
8998,Student8998,api integration proxmox
8999,Student8999,css miro
9000,Student9000,business intelligence snowflake
9001,Student9001,nodejs signal processing
9002,Student9002,notion critical thinking
9003,Student9003,computer vision cybersecurity
9004,Student9004,deep learning critical thinking
9005,Student9005,cloud php
9006,Student9006,splunk swift
9007,Student9007,confluence vhdl
9008,Student9008,windows server powershell
9009,Student9009,trello data governance
9010,Student9010,data warehousing backend
9011,Student9011,mlops automation
9012,Student9012,google cloud zero trust
9013,Student9013,chatbot code review
9014,Student9014,vue incident response
9015,Student9015,data trello
9016,Student9016,ubuntu process management
9017,Student9017,mobile testing s3
9018,Student9018,penetration testing infrastructure as code
9019,Student9019,python integration testing
9020,Student9020,nodejs php
9021,Student9021,postman google cloud
9022,Student9022,notion model deployment
9023,Student9023,tensorflow signal processing
9024,Student9024,team collaboration data visualization
9025,Student9025,vite ui
9026,Student9026,soc ai ethics
9027,Student9027,incident response datadog
9028,Student9028,ethical hacking transfer learning
9029,Student9029,windows server intellij
9030,Student9030,git big data
9031,Student9031,solidworks llm
9032,Student9032,code review mobile testing
9033,Student9033,babel mocha
9034,Student9034,llm websocket
9035,Student9035,software engineering devops
9036,Student9036,scikit-learn machine learning
9037,Student9037,github splunk
9038,Student9038,angular generative ai
9039,Student9039,data pipelines forensics
9040,Student9040,mocha new relic
9041,Student9041,database plc
9042,Student9042,kubernetes tls
9043,Student9043,slack data wrangling
9044,Student9044,recommendation systems probability
9045,Student9045,dimensionality reduction r
9046,Student9046,data lakes tableau
9047,Student9047,shell scripting speech recognition
9048,Student9048,presentation classification
9049,Student9049,azure typescript
9050,Student9050,pandas sql
9051,Student9051,github data modeling
9052,Student9052,notion tcp/ip
9053,Student9053,business intelligence bitbucket
9054,Student9054,eclipse feature engineering
9055,Student9055,lambda cloudfront
9056,Student9056,electronics business intelligence
9057,Student9057,system design api integration
9058,Student9058,c classification
9059,Student9059,visual studio ux
9060,Student9060,pandas trello
9061,Student9061,ddos protection web performance
9062,Student9062,vpn data mining
9063,Student9063,version control cron jobs
9064,Student9064,in-app payments api integration
9065,Student9065,python fastapi
9066,Student9066,babel data preprocessing
9067,Student9067,hyperparameter tuning intellij
9068,Student9068,load balancing keras
9069,Student9069,ai ethics software engineering
9070,Student9070,generative ai go
9071,Student9071,information security raspberry pi
9072,Student9072,information security websocket
9073,Student9073,helm code review
9074,Student9074,dart trello
9075,Student9075,tailwind scikit-learn
9076,Student9076,s3 responsive design
9077,Student9077,vulnerability scanning version control
9078,Student9078,gitkraken data
9079,Student9079,kotlin sass
9080,Student9080,nlp bootstrap
9081,Student9081,babel bash scripting
9082,Student9082,flask grafana
9083,Student9083,descriptive analytics cloud architecture
9084,Student9084,html keras
9085,Student9085,dhcp predictive modeling
9086,Student9086,encryption flask
9087,Student9087,nmap documentation
9088,Student9088,computer vision pair programming
9089,Student9089,encryption postman
9090,Student9090,functional programming model evaluation
9091,Student9091,ddos protection gitops
9092,Student9092,communication systems azure
9093,Student9093,descriptive analytics python
9094,Student9094,docker unit testing
9095,Student9095,windows server swift
9096,Student9096,azure image processing
9097,Student9097,apache spark mechanical design
9098,Student9098,pytorch react
9099,Student9099,computer vision html
9100,Student9100,jenkins ids
9101,Student9101,design patterns backend
9102,Student9102,rust api integration
9103,Student9103,tensorflow jest
9104,Student9104,android studio huggingface
9105,Student9105,docker notion
9106,Student9106,hadoop airflow
9107,Student9107,serverless wireshark
9108,Student9108,system administration visual studio
9109,Student9109,bash scripting jenkins
9110,Student9110,debugging system monitoring
9111,Student9111,control systems new relic
9112,Student9112,storage management docker desktop
9113,Student9113,electronics pair programming
9114,Student9114,api development virtualbox
9115,Student9115,asp.net cross-browser testing
9116,Student9116,slack version control
9117,Student9117,postman unit testing
9118,Student9118,flask matlab
9119,Student9119,flask mobile ui
9120,Student9120,gitkraken github actions
9121,Student9121,pycharm wireshark
9122,Student9122,ips data
9123,Student9123,google cloud lambda
9124,Student9124,serverless pandas
9125,Student9125,debugging data lakes
9126,Student9126,vite tableau
9127,Student9127,django prometheus
9128,Student9128,serverless version control
9129,Student9129,iot power bi
9130,Student9130,confluence miro
9131,Student9131,autoML sonarqube
9132,Student9132,c++ unsupervised learning
9133,Student9133,network security release management
9134,Student9134,plc network architecture
9135,Student9135,github arduino
9136,Student9136,git api integration
9137,Student9137,mocha autoML
9138,Student9138,vscode java
9139,Student9139,pandas iot
9140,Student9140,new relic model deployment
9141,Student9141,keras bash
9142,Student9142,push notifications graphql
9143,Student9143,big data nmap
9144,Student9144,critical thinking langchain
9145,Student9145,model deployment oop
9146,Student9146,dns notion
9147,Student9147,design patterns python
9148,Student9148,simulation critical thinking
9149,Student9149,artifact registry data modeling
9150,Student9150,graphql mobile testing
9151,Student9151,gitops solidworks
9152,Student9152,pycharm regression
9153,Student9153,soc switching
9154,Student9154,typescript autoscaling
9155,Student9155,project management cybersecurity
9156,Student9156,java r
9157,Student9157,mobile security verilog
9158,Student9158,design patterns performance optimization
9159,Student9159,control systems trello
9160,Student9160,cron jobs predictive analytics
9161,Student9161,kubernetes splunk
9162,Student9162,control systems firebase
9163,Student9163,vpc play store
9164,Student9164,dns autoscaling
9165,Student9165,prometheus github
9166,Student9166,cloud scikit-learn
9167,Student9167,network security firebase
9168,Student9168,data preprocessing sql
9169,Student9169,android studio electronics
9170,Student9170,javascript svelte
9171,Student9171,c# prometheus
9172,Student9172,monday postman
9173,Student9173,data pipelines visual studio
9174,Student9174,ansible image processing
9175,Student9175,dotnet kanban
9176,Student9176,robotics nestjs
9177,Student9177,code review github
9178,Student9178,keras java
9179,Student9179,software engineering asp.net
9180,Student9180,bdd storage management
9181,Student9181,bootstrap performance optimization
9182,Student9182,css prometheus
9183,Student9183,react full stack
9184,Student9184,excel neural networks
9185,Student9185,pair programming electronics
9186,Student9186,slack gitlab ci
9187,Student9187,slack kubernetes
9188,Student9188,monday arduino
9189,Student9189,api development ci/cd
9190,Student9190,project management cron jobs
9191,Student9191,frontend security
9192,Student9192,simulation business intelligence
9193,Student9193,mobile testing feature engineering
9194,Student9194,flutter version control
9195,Student9195,gitkraken metasploit
9196,Student9196,siem app store
9197,Student9197,image processing infrastructure as code
9198,Student9198,cloud architecture confluence
9199,Student9199,tableau notion
9200,Student9200,gitlab ci matlab
9201,Student9201,sql terraform
9202,Student9202,c++ supervised learning
9203,Student9203,ethical hacking hyperparameter tuning
9204,Student9204,supervised learning swift
9205,Student9205,miro typescript
9206,Student9206,dns helm
9207,Student9207,system monitoring mobile security
9208,Student9208,gitlab xcode
9209,Student9209,bdd android studio
9210,Student9210,data preprocessing c++
9211,Student9211,scikit-learn sonarqube
9212,Student9212,data visualization communication systems
9213,Student9213,virtualization clustering
9214,Student9214,ethical hacking python
9215,Student9215,machine learning macos
9216,Student9216,nestjs tableau
9217,Student9217,gitops probability
9218,Student9218,verilog nodejs
9219,Student9219,supervised learning solidworks
9220,Student9220,accessibility functional programming
9221,Student9221,react native jira
9222,Student9222,scrum security
9223,Student9223,system monitoring postman
9224,Student9224,ai new relic
9225,Student9225,flask data warehousing
9226,Student9226,load balancing data mining
9227,Student9227,websocket mobile security
9228,Student9228,soc unit testing
9229,Student9229,gitops vector databases
9230,Student9230,haskell cypress
9231,Student9231,speech recognition flask
9232,Student9232,reinforcement learning azure
9233,Student9233,graphql cad modeling
9234,Student9234,notion webpack
9235,Student9235,autocad dimensionality reduction
9236,Student9236,in-app payments css
9237,Student9237,pandas tableau
9238,Student9238,load balancing flutter
9239,Student9239,matlab vite
9240,Student9240,kotlin ui
9241,Student9241,agile mobile testing
9242,Student9242,nlp mobile ui
9243,Student9243,push notifications unit testing
9244,Student9244,prometheus numpy
9245,Student9245,data mining mobile ui
9246,Student9246,time series analysis sonarqube
9247,Student9247,flask automation
9248,Student9248,system monitoring bash scripting
9249,Student9249,load balancing nmap
9250,Student9250,lambda functional programming
9251,Student9251,mocha ethical hacking
9252,Student9252,serverless robotics
9253,Student9253,feature engineering data warehousing
9254,Student9254,c# business intelligence
9255,Student9255,langchain autoML
9256,Student9256,python asp.net
9257,Student9257,unit testing team collaboration
9258,Student9258,hyperparameter tuning grafana
9259,Student9259,soc excel
9260,Student9260,proxy servers business intelligence
9261,Student9261,mocha data pipelines
9262,Student9262,application security github
9263,Student9263,sonarqube openai api
9264,Student9264,ubuntu grafana
9265,Student9265,firebase speech recognition
9266,Student9266,file systems seaborn
9267,Student9267,project management time series analysis
9268,Student9268,gitlab kanban
9269,Student9269,embedded systems reinforcement learning
9270,Student9270,mobile security bitbucket
9271,Student9271,monitoring splunk
9272,Student9272,kotlin feature engineering
9273,Student9273,anomaly detection jira
9274,Student9274,tdd visual studio
9275,Student9275,helm network architecture
9276,Student9276,wireshark logging
9277,Student9277,autoscaling tcp/ip
9278,Student9278,clustering web performance
9279,Student9279,java web performance
9280,Student9280,pycharm helm
9281,Student9281,centos react
9282,Student9282,graphql windows server
9283,Student9283,time series analysis image processing
